Unnamed: 0,id,url,type,subtype,bedroomCount,bathroomCount,province,locality,postCode,habitableSurface,buildingCondition,buildingConstructionYear,facedeCount,floodZoneType,heatingType,kitchenType,hasLivingRoom,toiletCount,hasTerrace,epcScore,price
247824,20451500.0,https://www.immoweb.be/en/classified/house/for-sale/paliseul-framont/6853/20451500,HOUSE,HOUSE,2.0,1.0,Luxembourg,Paliseul Framont,6853,120.0,GOOD,1900.0,2.0,NON_FLOOD_ZONE,FUELOIL,SEMI_EQUIPPED,True,2.0,True,C,130000.0
247837,20579065.0,https://www.immoweb.be/en/classified/house/for-sale/neufchateau/6840/20579065,HOUSE,HOUSE,7.0,2.0,Luxembourg,Neufchâteau,6840,267.0,TO_BE_DONE_UP,1850.0,2.0,NON_FLOOD_ZONE,FUELOIL,INSTALLED,True,2.0,True,C,225000.0
247874,20661708.0,https://www.immoweb.be/en/classified/house/for-sale/neufchateau/6840/20661708,HOUSE,HOUSE,5.0,1.0,Luxembourg,Neufchâteau,6840,160.0,GOOD,1978.0,4.0,NON_FLOOD_ZONE,GAS,USA_INSTALLED,True,2.0,True,D,420000.0
247906,20134718.0,https://www.immoweb.be/en/classified/house/for-sale/leglise/6860/20134718,HOUSE,HOUSE,4.0,1.0,Luxembourg,Léglise,6860,270.0,TO_BE_DONE_UP,1985.0,2.0,NON_FLOOD_ZONE,FUELOIL,NOT_INSTALLED,True,2.0,True,F,280000.0
247928,20441768.0,https://www.immoweb.be/en/classified/house/for-sale/libin/6890/20441768,HOUSE,HOUSE,4.0,1.0,Luxembourg,Libin,6890,177.0,GOOD,1996.0,4.0,POSSIBLE_FLOOD_ZONE,FUELOIL,INSTALLED,True,2.0,True,B,379000.0
247940,20439402.0,https://www.immoweb.be/en/classified/house/for-sale/libin/6890/20439402,HOUSE,HOUSE,15.0,12.0,Luxembourg,Libin,6890,688.0,JUST_RENOVATED,1890.0,4.0,NON_FLOOD_ZONE,FUELOIL,HYPER_EQUIPPED,True,14.0,True,C,950000.0
247943,20613041.0,https://www.immoweb.be/en/classified/house/for-sale/saint-hubert/6870/20613041,HOUSE,HOUSE,4.0,1.0,Luxembourg,Saint-Hubert,6870,178.0,JUST_RENOVATED,1850.0,4.0,NON_FLOOD_ZONE,FUELOIL,INSTALLED,True,2.0,True,D,240000.0
247990,20334439.0,https://www.immoweb.be/en/classified/apartment/for-sale/bertrix/6880/20334439,APARTMENT,APARTMENT,1.0,1.0,Luxembourg,Bertrix,6880,96.0,JUST_RENOVATED,1977.0,3.0,NON_FLOOD_ZONE,ELECTRIC,INSTALLED,True,1.0,True,D,109000.0
247997,20518015.0,https://www.immoweb.be/en/classified/apartment/for-sale/bertrix/6880/20518015,APARTMENT,APARTMENT,2.0,1.0,Luxembourg,Bertrix,6880,77.0,AS_NEW,2015.0,2.0,NON_FLOOD_ZONE,FUELOIL,HYPER_EQUIPPED,True,1.0,True,A,229000.0
248016,20640039.0,https://www.immoweb.be/en/classified/house/for-sale/bertrix/6880/20640039,HOUSE,HOUSE,2.0,1.0,Luxembourg,Bertrix,6880,145.0,GOOD,1930.0,3.0,NON_FLOOD_ZONE,FUELOIL,SEMI_EQUIPPED,True,1.0,True,F,169000.0
248017,20127714.0,https://www.immoweb.be/en/classified/villa/for-sale/bertrix/6880/20127714,HOUSE,VILLA,5.0,1.0,Luxembourg,Bertrix,6880,320.0,AS_NEW,1998.0,4.0,NON_FLOOD_ZONE,FUELOIL,HYPER_EQUIPPED,True,2.0,True,B,425000.0
248082,20358991.0,https://www.immoweb.be/en/classified/chalet/for-sale/tohogne/6941/20358991,HOUSE,CHALET,1.0,1.0,Luxembourg,Tohogne,6941,50.0,AS_NEW,1997.0,4.0,NON_FLOOD_ZONE,FUELOIL,INSTALLED,True,1.0,True,B,269000.0
248093,20628159.0,https://www.immoweb.be/en/classified/house/for-sale/bande/6951/20628159,HOUSE,HOUSE,3.0,1.0,Luxembourg,Bande,6951,183.0,AS_NEW,1950.0,2.0,NON_FLOOD_ZONE,FUELOIL,INSTALLED,True,2.0,True,D,260000.0
248106,20399928.0,https://www.immoweb.be/en/classified/house/for-sale/nassogne/6950/20399928,HOUSE,HOUSE,4.0,2.0,Luxembourg,Nassogne,6950,300.0,AS_NEW,2010.0,4.0,NON_FLOOD_ZONE,FUELOIL,HYPER_EQUIPPED,True,3.0,True,B,619000.0
248109,20458516.0,https://www.immoweb.be/en/classified/house/for-sale/nassogne/6950/20458516,HOUSE,HOUSE,3.0,1.0,Luxembourg,Nassogne,6950,165.0,TO_BE_DONE_UP,1960.0,4.0,NON_FLOOD_ZONE,FUELOIL,INSTALLED,True,2.0,True,E,398000.0
248132,20298565.0,https://www.immoweb.be/en/classified/farmhouse/for-sale/manhay/6960/20298565,HOUSE,FARMHOUSE,3.0,2.0,Luxembourg,Manhay,6960,235.0,JUST_RENOVATED,1890.0,4.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,3.0,True,D,429000.0
248207,11362041.0,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/marche-en-famenne/6900/11362041,HOUSE,MIXED_USE_BUILDING,6.0,2.0,Luxembourg,Marche-en-Famenne,6900,567.0,TO_BE_DONE_UP,1900.0,4.0,NON_FLOOD_ZONE,FUELOIL,INSTALLED,True,4.0,True,D,640000.0
248220,20618819.0,https://www.immoweb.be/en/classified/house/for-sale/marche-en-famenne/6900/20618819,HOUSE,HOUSE,3.0,1.0,Luxembourg,Marche-en-Famenne,6900,378.0,GOOD,1947.0,4.0,NON_FLOOD_ZONE,FUELOIL,USA_SEMI_EQUIPPED,True,1.0,True,E,245000.0
248222,20618820.0,https://www.immoweb.be/en/classified/apartment/for-sale/marche-en-famenne/6900/20618820,APARTMENT,APARTMENT,3.0,1.0,Luxembourg,Marche-en-Famenne,6900,378.0,GOOD,1947.0,4.0,NON_FLOOD_ZONE,FUELOIL,USA_SEMI_EQUIPPED,True,1.0,True,E,245000.0
248230,20256311.0,https://www.immoweb.be/en/classified/villa/for-sale/waha/6900/20256311,HOUSE,VILLA,4.0,2.0,Luxembourg,Waha,6900,248.0,AS_NEW,2008.0,4.0,NON_FLOOD_ZONE,FUELOIL,HYPER_EQUIPPED,True,3.0,True,B,750000.0
248261,20634194.0,https://www.immoweb.be/en/classified/house/for-sale/la-roche-en-ardenne/6980/20634194,HOUSE,HOUSE,6.0,2.0,Luxembourg,La Roche-en-Ardenne,6980,300.0,AS_NEW,1850.0,4.0,NON_FLOOD_ZONE,FUELOIL,INSTALLED,True,3.0,True,C,580000.0
248271,20475503.0,https://www.immoweb.be/en/classified/house/for-sale/la-roche-en-ardenne/6980/20475503,HOUSE,HOUSE,5.0,2.0,Luxembourg,LA ROCHE-EN-ARDENNE,6980,161.0,GOOD,1960.0,3.0,CIRCUMSCRIBED_FLOOD_ZONE,FUELOIL,INSTALLED,True,2.0,True,D,220000.0
248283,20520500.0,https://www.immoweb.be/en/classified/house/for-sale/la-roche-en-ardenne/6980/20520500,HOUSE,HOUSE,4.0,2.0,Luxembourg,LA ROCHE-EN-ARDENNE,6980,172.0,GOOD,1948.0,4.0,NON_FLOOD_ZONE,GAS,SEMI_EQUIPPED,True,2.0,True,B,299000.0
248304,20166813.0,https://www.immoweb.be/en/classified/chalet/for-sale/rendeux/6987/20166813,HOUSE,CHALET,2.0,1.0,Luxembourg,Rendeux,6987,60.0,TO_BE_DONE_UP,1980.0,4.0,NON_FLOOD_ZONE,ELECTRIC,USA_INSTALLED,True,1.0,True,G,95000.0
248309,20547830.0,https://www.immoweb.be/en/classified/house/for-sale/la-roche-en-ardenne-halleux/6986/20547830,HOUSE,HOUSE,6.0,2.0,Luxembourg,"La Roche-en-Ardenne, Halleux",6986,271.0,GOOD,1964.0,4.0,NON_FLOOD_ZONE,FUELOIL,NOT_INSTALLED,True,2.0,True,E,415000.0
248382,20329494.0,https://www.immoweb.be/en/classified/house/for-sale/mons-ghlin/7011/20329494,HOUSE,HOUSE,6.0,2.0,Hainaut,Mons Ghlin,7011,170.0,GOOD,1980.0,4.0,NON_FLOOD_ZONE,FUELOIL,INSTALLED,True,3.0,True,D,375000.0
248402,20440363.0,https://www.immoweb.be/en/classified/house/for-sale/mons-havre/7021/20440363,HOUSE,HOUSE,2.0,1.0,Hainaut,Mons Havré,7021,126.0,AS_NEW,1970.0,4.0,NON_FLOOD_ZONE,FUELOIL,HYPER_EQUIPPED,True,2.0,True,G,200000.0
248552,20278673.0,https://www.immoweb.be/en/classified/house/for-sale/durbuy/6940/20278673,HOUSE,HOUSE,4.0,2.0,Luxembourg,Durbuy,6940,80.0,AS_NEW,2024.0,4.0,NON_FLOOD_ZONE,ELECTRIC,HYPER_EQUIPPED,True,2.0,True,B,329000.0
248555,20358992.0,https://www.immoweb.be/en/classified/chalet/for-sale/durbuy/6940/20358992,HOUSE,CHALET,1.0,1.0,Luxembourg,Durbuy,6940,50.0,AS_NEW,1997.0,4.0,NON_FLOOD_ZONE,FUELOIL,INSTALLED,True,1.0,True,B,269000.0
248618,20368534.0,https://www.immoweb.be/en/classified/house/for-sale/mons-nimy/7020/20368534,HOUSE,HOUSE,2.0,1.0,Hainaut,Mons Nimy,7020,90.0,GOOD,1940.0,3.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,E,154900.0
248626,20590350.0,https://www.immoweb.be/en/classified/villa/for-sale/maisieres/7020/20590350,HOUSE,VILLA,3.0,1.0,Hainaut,Maisières,7020,125.0,GOOD,2010.0,4.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,2.0,True,D,269000.0
248642,20282913.0,https://www.immoweb.be/en/classified/villa/for-sale/mons-saint-symphorien/7030/20282913,HOUSE,VILLA,5.0,1.0,Hainaut,Mons Saint-Symphorien,7030,329.0,AS_NEW,2005.0,4.0,NON_FLOOD_ZONE,FUELOIL,INSTALLED,True,2.0,True,B,450000.0
248665,20438652.0,https://www.immoweb.be/en/classified/house/for-sale/mons-cuesmes/7033/20438652,HOUSE,HOUSE,6.0,1.0,Hainaut,Mons Cuesmes,7033,260.0,AS_NEW,1950.0,2.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,2.0,True,C,275000.0
248674,20644805.0,https://www.immoweb.be/en/classified/house/for-sale/mons/7033/20644805,HOUSE,HOUSE,3.0,1.0,Hainaut,Mons,7033,123.0,GOOD,1970.0,2.0,NON_FLOOD_ZONE,GAS,SEMI_EQUIPPED,True,1.0,True,E,165000.0
248698,20613261.0,https://www.immoweb.be/en/classified/house/for-sale/mons/7012/20613261,HOUSE,HOUSE,3.0,1.0,Hainaut,Mons,7012,145.0,GOOD,1960.0,2.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,D,149000.0
248702,20577199.0,https://www.immoweb.be/en/classified/apartment/for-sale/mons-jemappes/7012/20577199,APARTMENT,APARTMENT,2.0,1.0,Hainaut,Mons Jemappes,7012,119.0,JUST_RENOVATED,1899.0,2.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,C,170000.0
248734,20610383.0,https://www.immoweb.be/en/classified/apartment/for-sale/mons/7012/20610383,APARTMENT,APARTMENT,3.0,1.0,Hainaut,Mons,7012,126.0,AS_NEW,2022.0,3.0,NON_FLOOD_ZONE,GAS,USA_HYPER_EQUIPPED,True,1.0,True,A,265000.0
248745,20568059.0,https://www.immoweb.be/en/classified/house/for-sale/mons/7012/20568059,HOUSE,HOUSE,4.0,1.0,Hainaut,Mons,7012,109.0,TO_BE_DONE_UP,1954.0,3.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,2.0,True,E,199000.0
248746,20531832.0,https://www.immoweb.be/en/classified/villa/for-sale/mons-flenu/7012/20531832,HOUSE,VILLA,5.0,2.0,Hainaut,Mons Flénu,7012,148.0,GOOD,1972.0,4.0,NON_FLOOD_ZONE,FUELOIL,HYPER_EQUIPPED,True,3.0,True,E,350000.0
248815,20628121.0,https://www.immoweb.be/en/classified/villa/for-sale/casteau/7061/20628121,HOUSE,VILLA,7.0,3.0,Hainaut,Casteau,7061,304.0,GOOD,1987.0,4.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,5.0,True,C,650000.0
248841,20503144.0,https://www.immoweb.be/en/classified/apartment-block/for-sale/quevy-genly/7040/20503144,HOUSE,APARTMENT_BLOCK,5.0,2.0,Hainaut,Quévy Genly,7040,231.0,GOOD,1919.0,3.0,NON_FLOOD_ZONE,GAS,SEMI_EQUIPPED,True,2.0,True,E,299000.0
248842,20348418.0,https://www.immoweb.be/en/classified/house/for-sale/aulnois/7040/20348418,HOUSE,HOUSE,5.0,2.0,Hainaut,AULNOIS,7040,185.0,AS_NEW,2002.0,4.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,2.0,True,D,319999.0
248845,20503146.0,https://www.immoweb.be/en/classified/apartment/for-sale/quevy-genly/7040/20503146,APARTMENT,APARTMENT,5.0,2.0,Hainaut,Quévy Genly,7040,231.0,GOOD,1919.0,3.0,NON_FLOOD_ZONE,GAS,SEMI_EQUIPPED,True,2.0,True,E,299000.0
248912,20649512.0,https://www.immoweb.be/en/classified/house/for-sale/soignies/7063/20649512,HOUSE,HOUSE,5.0,1.0,Hainaut,Soignies,7063,241.0,TO_RENOVATE,1918.0,4.0,NON_FLOOD_ZONE,FUELOIL,NOT_INSTALLED,True,1.0,True,G,290000.0
248925,20616505.0,https://www.immoweb.be/en/classified/house/for-sale/soignies/7060/20616505,HOUSE,HOUSE,2.0,1.0,Hainaut,Soignies,7060,152.0,TO_BE_DONE_UP,1932.0,2.0,NON_FLOOD_ZONE,GAS,SEMI_EQUIPPED,True,1.0,True,C,195000.0
248985,20626427.0,https://www.immoweb.be/en/classified/villa/for-sale/soignies/7060/20626427,HOUSE,VILLA,3.0,1.0,Hainaut,Soignies,7060,175.0,GOOD,1976.0,4.0,NON_FLOOD_ZONE,FUELOIL,INSTALLED,True,1.0,True,D,299500.0
249052,20588610.0,https://www.immoweb.be/en/classified/villa/for-sale/le-roeulx-thieu/7070/20588610,HOUSE,VILLA,4.0,2.0,Hainaut,Le Roeulx Thieu,7070,238.0,GOOD,1980.0,4.0,NON_FLOOD_ZONE,FUELOIL,INSTALLED,True,3.0,True,D,439000.0
249111,20643389.0,https://www.immoweb.be/en/classified/villa/for-sale/estinnes/7120/20643389,HOUSE,VILLA,3.0,1.0,Hainaut,Estinnes,7120,224.0,GOOD,2004.0,4.0,NON_FLOOD_ZONE,FUELOIL,HYPER_EQUIPPED,True,1.0,True,C,395000.0
249116,11325376.0,https://www.immoweb.be/en/classified/exceptional-property/for-sale/estinnes-vellereille-les-brayeux/7120/11325376,HOUSE,EXCEPTIONAL_PROPERTY,5.0,3.0,Hainaut,Estinnes Vellereille-les-Brayeux,7120,297.0,GOOD,1979.0,4.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,4.0,True,D,640000.0
249249,20626437.0,https://www.immoweb.be/en/classified/house/for-sale/mons/7000/20626437,HOUSE,HOUSE,3.0,1.0,Hainaut,Mons,7000,167.0,TO_BE_DONE_UP,1995.0,4.0,NON_FLOOD_ZONE,ELECTRIC,INSTALLED,True,2.0,True,D,340000.0
249257,10836110.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/mons/7000/10836110,APARTMENT,GROUND_FLOOR,2.0,1.0,Hainaut,MONS,7000,110.0,GOOD,2004.0,2.0,NON_FLOOD_ZONE,ELECTRIC,INSTALLED,True,1.0,True,E,149000.0
249258,10836109.0,https://www.immoweb.be/en/classified/apartment/for-sale/mons/7000/10836109,APARTMENT,APARTMENT,2.0,1.0,Hainaut,MONS,7000,110.0,GOOD,2004.0,2.0,NON_FLOOD_ZONE,ELECTRIC,INSTALLED,True,1.0,True,E,149000.0
249278,20663833.0,https://www.immoweb.be/en/classified/apartment/for-sale/mons/7000/20663833,APARTMENT,APARTMENT,1.0,1.0,Hainaut,Mons,7000,54.0,GOOD,2010.0,2.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,B,149000.0
249289,20524919.0,https://www.immoweb.be/en/classified/apartment/for-sale/mons/7000/20524919,APARTMENT,APARTMENT,1.0,1.0,Hainaut,Mons,7000,75.0,TO_BE_DONE_UP,1961.0,3.0,NON_FLOOD_ZONE,ELECTRIC,INSTALLED,True,1.0,True,D,135000.0
249290,20524920.0,https://www.immoweb.be/en/classified/apartment/for-sale/mons/7000/20524920,APARTMENT,APARTMENT,1.0,1.0,Hainaut,Mons,7000,75.0,TO_BE_DONE_UP,1961.0,3.0,NON_FLOOD_ZONE,ELECTRIC,INSTALLED,True,1.0,True,D,155000.0
249301,20098720.0,https://www.immoweb.be/en/classified/town-house/for-sale/mons/7000/20098720,HOUSE,TOWN_HOUSE,3.0,1.0,Hainaut,Mons,7000,110.0,GOOD,1959.0,3.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,G,185000.0
249401,20655767.0,https://www.immoweb.be/en/classified/house/for-sale/braine-le-comte/7090/20655767,HOUSE,HOUSE,4.0,2.0,Hainaut,Braine-le-Comte,7090,204.0,TO_BE_DONE_UP,1935.0,3.0,POSSIBLE_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,2.0,True,E,256000.0
249404,20653910.0,https://www.immoweb.be/en/classified/house/for-sale/braine-le-comte/7090/20653910,HOUSE,HOUSE,2.0,1.0,Hainaut,Braine-le-Comte,7090,160.0,AS_NEW,1960.0,2.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,2.0,True,B,250000.0
249408,20591465.0,https://www.immoweb.be/en/classified/house/for-sale/braine-le-comte/7090/20591465,HOUSE,HOUSE,2.0,1.0,Hainaut,Braine-le-Comte,7090,120.0,JUST_RENOVATED,1930.0,3.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,G,224900.0
249426,20551897.0,https://www.immoweb.be/en/classified/house/for-sale/braine-le-comte/7090/20551897,HOUSE,HOUSE,5.0,2.0,Hainaut,Braine-le-Comte,7090,150.0,JUST_RENOVATED,1960.0,3.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,2.0,True,D,345000.0
249443,20621636.0,https://www.immoweb.be/en/classified/apartment/for-sale/braine-le-comte/7090/20621636,APARTMENT,APARTMENT,1.0,1.0,Hainaut,Braine-le-Comte,7090,52.0,GOOD,1970.0,2.0,NON_FLOOD_ZONE,FUELOIL,INSTALLED,True,1.0,True,E,115000.0
249483,20480976.0,https://www.immoweb.be/en/classified/country-cottage/for-sale/braine-le-comte-steenkerque/7090/20480976,HOUSE,COUNTRY_COTTAGE,1.0,2.0,Hainaut,Braine-le-Comte Steenkerque,7090,300.0,AS_NEW,1800.0,4.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,3.0,True,B,590000.0
249487,20156287.0,https://www.immoweb.be/en/classified/villa/for-sale/braine-le-comte-steenkerque/7090/20156287,HOUSE,VILLA,3.0,1.0,Hainaut,Braine-le-Comte Steenkerque,7090,165.0,AS_NEW,1952.0,4.0,NON_FLOOD_ZONE,FUELOIL,INSTALLED,True,1.0,True,D,285000.0
249527,20607235.0,https://www.immoweb.be/en/classified/villa/for-sale/strepy-bracquegnies/7110/20607235,HOUSE,VILLA,2.0,1.0,Hainaut,Strépy-Bracquegnies,7110,120.0,GOOD,1974.0,4.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,E,239000.0
249531,20471890.0,https://www.immoweb.be/en/classified/house/for-sale/la-louviere/7110/20471890,HOUSE,HOUSE,4.0,1.0,Hainaut,La Louvière,7110,169.0,GOOD,1920.0,2.0,POSSIBLE_FLOOD_ZONE,PELLET,SEMI_EQUIPPED,True,1.0,True,D,190000.0
249536,20342589.0,https://www.immoweb.be/en/classified/house/for-sale/houdeg-goegnies/7110/20342589,HOUSE,HOUSE,2.0,1.0,Hainaut,Houdeg-Goegnies,7110,130.0,TO_BE_DONE_UP,1900.0,2.0,NON_FLOOD_ZONE,GAS,SEMI_EQUIPPED,True,1.0,True,D,159000.0
249591,20512798.0,https://www.immoweb.be/en/classified/house/for-sale/houdeng-aimeries/7110/20512798,HOUSE,HOUSE,4.0,2.0,Hainaut,HOUDENG-AIMERIES,7110,145.0,GOOD,1960.0,2.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,2.0,True,E,219999.0
249594,20479036.0,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/strepy-bracquegnies/7110/20479036,HOUSE,MIXED_USE_BUILDING,3.0,1.0,Hainaut,STREPY-BRACQUEGNIES,7110,180.0,TO_BE_DONE_UP,1900.0,2.0,NON_FLOOD_ZONE,GAS,SEMI_EQUIPPED,True,2.0,True,E,139000.0
249596,10978143.0,https://www.immoweb.be/en/classified/house/for-sale/la-louviere-maurage/7110/10978143,HOUSE,HOUSE,3.0,1.0,Hainaut,La Louvière Maurage,7110,129.0,AS_NEW,2021.0,3.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,B,365000.0
249599,20405910.0,https://www.immoweb.be/en/classified/house/for-sale/strepy-bracquegnies/7110/20405910,HOUSE,HOUSE,3.0,1.0,Hainaut,STREPY-BRACQUEGNIES,7110,152.0,GOOD,1950.0,2.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,E,219999.0
249600,20237274.0,https://www.immoweb.be/en/classified/house/for-sale/houdeng-aimeries/7110/20237274,HOUSE,HOUSE,4.0,1.0,Hainaut,HOUDENG-AIMERIES,7110,156.0,GOOD,1900.0,2.0,POSSIBLE_FLOOD_ZONE,ELECTRIC,INSTALLED,True,1.0,True,F,219000.0
249601,20558335.0,https://www.immoweb.be/en/classified/house/for-sale/houdeng-aimeries/7110/20558335,HOUSE,HOUSE,2.0,2.0,Hainaut,HOUDENG-AIMERIES,7110,212.0,GOOD,1900.0,3.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,2.0,True,C,289999.0
249602,10923732.0,https://www.immoweb.be/en/classified/house/for-sale/strepy-bracquegnies/7110/10923732,HOUSE,HOUSE,4.0,1.0,Hainaut,STREPY-BRACQUEGNIES,7110,258.0,AS_NEW,1900.0,2.0,NON_FLOOD_ZONE,FUELOIL,INSTALLED,True,2.0,True,D,269000.0
249606,20250432.0,https://www.immoweb.be/en/classified/house/for-sale/strepy-bracquegnies/7110/20250432,HOUSE,HOUSE,3.0,1.0,Hainaut,STREPY-BRACQUEGNIES,7110,208.0,GOOD,1900.0,3.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,2.0,True,C,264999.0
249621,20596019.0,https://www.immoweb.be/en/classified/house/for-sale/la-louviere/7110/20596019,HOUSE,HOUSE,3.0,1.0,Hainaut,La Louvière,7110,130.0,TO_RENOVATE,1960.0,3.0,NON_FLOOD_ZONE,FUELOIL,NOT_INSTALLED,True,1.0,True,G,99000.0
249624,11089383.0,https://www.immoweb.be/en/classified/villa/for-sale/la-louviere-strepy-bracquegnies/7110/11089383,HOUSE,VILLA,4.0,1.0,Hainaut,La Louvière Strépy-Bracquegnies,7110,337.0,TO_BE_DONE_UP,1980.0,4.0,POSSIBLE_FLOOD_ZONE,GAS,INSTALLED,True,2.0,True,C,299000.0
249682,20449123.0,https://www.immoweb.be/en/classified/villa/for-sale/frameries-noirchain/7080/20449123,HOUSE,VILLA,2.0,1.0,Hainaut,Frameries Noirchain,7080,98.0,TO_RENOVATE,1967.0,4.0,RECOGNIZED_FLOOD_ZONE,FUELOIL,NOT_INSTALLED,True,1.0,True,G,170000.0
249695,20588786.0,https://www.immoweb.be/en/classified/house/for-sale/frameries/7080/20588786,HOUSE,HOUSE,2.0,1.0,Hainaut,Frameries,7080,135.0,JUST_RENOVATED,1930.0,2.0,NON_FLOOD_ZONE,PELLET,HYPER_EQUIPPED,True,2.0,True,B,239500.0
249735,20628808.0,https://www.immoweb.be/en/classified/apartment/for-sale/frameries/7080/20628808,APARTMENT,APARTMENT,2.0,1.0,Hainaut,Frameries,7080,100.0,AS_NEW,1950.0,2.0,NON_FLOOD_ZONE,GAS,NOT_INSTALLED,True,2.0,True,A,180000.0
249855,10965694.0,https://www.immoweb.be/en/classified/duplex/for-sale/binche/7130/10965694,APARTMENT,DUPLEX,3.0,1.0,Hainaut,Binche,7130,230.0,AS_NEW,2011.0,3.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,1.0,True,B,330000.0
249923,20294878.0,https://www.immoweb.be/en/classified/house/for-sale/carnieres/7141/20294878,HOUSE,HOUSE,3.0,1.0,Hainaut,CARNIERES,7141,150.0,GOOD,1997.0,4.0,NON_FLOOD_ZONE,FUELOIL,SEMI_EQUIPPED,True,3.0,True,D,329000.0
249968,20627124.0,https://www.immoweb.be/en/classified/house/for-sale/morlanwelz/7140/20627124,HOUSE,HOUSE,2.0,1.0,Hainaut,Morlanwelz,7140,90.0,AS_NEW,1899.0,2.0,NON_FLOOD_ZONE,FUELOIL,INSTALLED,True,1.0,True,D,159000.0
249979,20648761.0,https://www.immoweb.be/en/classified/apartment/for-sale/morlanwelz/7140/20648761,APARTMENT,APARTMENT,2.0,1.0,Hainaut,MORLANWELZ,7140,91.0,AS_NEW,2017.0,2.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,B,189000.0
249985,11241673.0,https://www.immoweb.be/en/classified/villa/for-sale/morlanwelz/7140/11241673,HOUSE,VILLA,2.0,1.0,Hainaut,MORLANWELZ,7140,138.0,GOOD,1994.0,4.0,NON_FLOOD_ZONE,FUELOIL,SEMI_EQUIPPED,True,1.0,True,G,339000.0
249986,11168965.0,https://www.immoweb.be/en/classified/house/for-sale/morlanwelz/7140/11168965,HOUSE,HOUSE,2.0,1.0,Hainaut,MORLANWELZ,7140,138.0,GOOD,1994.0,4.0,NON_FLOOD_ZONE,FUELOIL,SEMI_EQUIPPED,True,1.0,True,G,339000.0
250065,20642042.0,https://www.immoweb.be/en/classified/house/for-sale/peronnes-lez-binche/7134/20642042,HOUSE,HOUSE,4.0,1.0,Hainaut,PERONNES-LEZ-BINCHE,7134,175.0,GOOD,1840.0,3.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,E,289000.0
250072,20397718.0,https://www.immoweb.be/en/classified/house/for-sale/leval-trahegnies/7134/20397718,HOUSE,HOUSE,3.0,1.0,Hainaut,LEVAL-TRAHEGNIES,7134,177.0,GOOD,1900.0,2.0,NON_FLOOD_ZONE,GAS,SEMI_EQUIPPED,True,2.0,True,C,189999.0
250083,20249996.0,https://www.immoweb.be/en/classified/apartment/for-sale/ressaix/7134/20249996,APARTMENT,APARTMENT,2.0,1.0,Hainaut,Ressaix,7134,80.0,GOOD,2006.0,2.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,2.0,True,D,165000.0
250108,20294931.0,https://www.immoweb.be/en/classified/house/for-sale/familleureux/7181/20294931,HOUSE,HOUSE,3.0,1.0,Hainaut,Familleureux,7181,95.0,GOOD,1874.0,2.0,NON_FLOOD_ZONE,GAS,SEMI_EQUIPPED,True,1.0,True,C,189000.0
250130,20339253.0,https://www.immoweb.be/en/classified/house/for-sale/ecaussinnes/7181/20339253,HOUSE,HOUSE,4.0,2.0,Hainaut,Écaussinnes,7181,345.0,AS_NEW,2010.0,3.0,NON_FLOOD_ZONE,WOOD,HYPER_EQUIPPED,True,3.0,True,A,795000.0
250141,20599764.0,https://www.immoweb.be/en/classified/apartment-block/for-sale/seneffe/7180/20599764,HOUSE,APARTMENT_BLOCK,13.0,6.0,Hainaut,Seneffe,7180,687.0,TO_RENOVATE,1955.0,2.0,NON_FLOOD_ZONE,GAS,NOT_INSTALLED,True,7.0,True,B,650000.0
